t,y_numerical,y_analytical,error
3.1199999999999557,-0.4671550089544679,-0.4670093717835461,0.000145637170921753
3.1249999999999556,-0.4698180683482602,-0.4696667596144421,0.00015130873381807852
3.1299999999999555,-0.4724682897319273,-0.47231130737746885,0.00015698235445843478
3.1349999999999554,-0.4751056123129871,-0.47494295443747947,0.00016265787550762134
3.1399999999999553,-0.47772997559411234,-0.47756164045452,0.00016833513959235713
3.144999999999955,-0.4803413193747795,-0.4801673053854746,0.00017401398930488865
3.149999999999955,-0.48293958375290974,-0.48275988948570203,0.00017969426720770842
3.154999999999955,-0.4855247091265019,-0.4853393333106643,0.00018537581583760732
3.159999999999955,-0.48809663619525673,-0.48790557771754717,0.0001910584777095603
3.1649999999999547,-0.4906553059621934,-0.4904585638668718,0.00019674209532161147
3.1699999999999546,-0.4932006597352578,-0.4929982332240991,0.00020242651115870425
3.1749999999999545,-0.49573263912892196,-0.49552452756122517,0.0002081115676967893
3.1799999999999544,-0.4982511860657759,-0.4980373889583687,0.0002137971074072098
3.1849999999999543,-0.5007562427781106,-0.5005367598053496,0.00021948297276097595
3.189999999999954,-0.5032477518094929,-0.5030225828032598,0.00022516900623303915
3.194999999999954,-0.5057256560163316,-0.5054948009660256,0.00023085505030595588
3.199999999999954,-0.5081898985694352,-0.5079533576219608,0.00023654094747438403
3.204999999999954,-0.5106404229555618,-0.5103981964153119,0.0002422265402498569
3.209999999999954,-0.5130771729789592,-0.5128292613077947,0.0002479116711644469
3.2149999999999537,-0.5155000927628974,-0.515246496580123,0.0002535961827744293
3.2199999999999536,-0.5179091267511925,-0.5176498468335268,0.00025927991766572234
3.2249999999999535,-0.520304219709721,-0.5200392569912643,0.00026496271845666275
3.2299999999999534,-0.5226853167279265,-0.5224146723001227,0.00027064442780377895
3.2349999999999532,-0.5250523632203173,-0.5247760383319132,0.0002763248884041225
3.239999999999953,-0.527405304927955,-0.5271233009849539,0.0002820039430011523
3.244999999999953,-0.5297440879199344,-0.5294564064855469,0.00028768143438751004
3.249999999999953,-0.5320686585948552,-0.5317753013894445,0.00029335720541068255
3.254999999999953,-0.5343789636822837,-0.5340799325833083,0.0002990310989753331
3.2599999999999527,-0.5366749502442067,-0.5363702472861575,0.0003047029580492966
3.2649999999999526,-0.5389565656764762,-0.5386461930508101,0.0003103726256661332
3.2699999999999525,-0.5412237577102443,-0.5409077177653138,0.0003160399449305684
3.2749999999999524,-0.5434764744133904,-0.5431547696543687,0.0003217047590217126
